Variable,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,ResultValue
ProductionByTechnologyAnnual,PWRCOA,ELC001,2040,,,,,,,,5.2656196
ProductionByTechnologyAnnual,PWRCOA,ELC001,2041,,,,,,,,5.6365459
ProductionByTechnologyAnnual,PWRCOA,ELC001,2042,,,,,,,,6.0283009
ProductionByTechnologyAnnual,PWRCOA,ELC001,2043,,,,,,,,6.3233926
ProductionByTechnologyAnnual,PWRCOA,ELC001,2044,,,,,,,,6.5652113
ProductionByTechnologyAnnual,PWRCOA,ELC001,2045,,,,,,,,7.644242
ProductionByTechnologyAnnual,PWRCOA,ELC001,2046,,,,,,,,7.8822307
ProductionByTechnologyAnnual,PWRCOA,ELC001,2047,,,,,,,,8.3345618
ProductionByTechnologyAnnual,PWRCOA,ELC001,2048,,,,,,,,8.8121896
ProductionByTechnologyAnnual,PWRCOA,ELC001,2049,,,,,,,,9.316527
ProductionByTechnologyAnnual,PWRCOA,ELC001,2050,,,,,,,,9.483781
ProductionByTechnologyAnnual,PWRCOA,ELC001,2051,,,,,,,,9.4764417
ProductionByTechnologyAnnual,PWRCOA,ELC001,2052,,,,,,,,9.4688568
ProductionByTechnologyAnnual,PWRCOA,ELC001,2053,,,,,,,,9.4610182
ProductionByTechnologyAnnual,PWRCOA,ELC001,2054,,,,,,,,9.3589152
ProductionByTechnologyAnnual,PWRCOA,ELC001,2055,,,,,,,,9.2534053
ProductionByTechnologyAnnual,PWRCOA,ELC001,2056,,,,,,,,5.3223742
ProductionByTechnologyAnnual,PWRCOA,ELC001,2057,,,,,,,,5.2096982
ProductionByTechnologyAnnual,PWRCOA,ELC001,2058,,,,,,,,5.0932571
ProductionByTechnologyAnnual,PWRCOA,ELC001,2059,,,,,,,,4.9729232
ProductionByTechnologyAnnual,PWRCOA,ELC001,2060,,,,,,,,4.8485624
ProductionByTechnologyAnnual,PWRCOA,ELC001,2061,,,,,,,,4.759878
ProductionByTechnologyAnnual,PWRCOA,ELC001,2062,,,,,,,,4.6691798
ProductionByTechnologyAnnual,PWRCOA,ELC001,2063,,,,,,,,4.5764129
ProductionByTechnologyAnnual,PWRCOA,ELC001,2064,,,,,,,,4.4815174
ProductionByTechnologyAnnual,PWRCOA,ELC001,2065,,,,,,,,4.3898523
ProductionByTechnologyAnnual,PWRCOA,ELC001,2066,,,,,,,,4.3756797
ProductionByTechnologyAnnual,PWRCOA,ELC001,2067,,,,,,,,4.3822815
ProductionByTechnologyAnnual,PWRCOA,ELC001,2068,,,,,,,,4.3890368
ProductionByTechnologyAnnual,PWRCOA,ELC001,2069,,,,,,,,4.3959496
ProductionByTechnologyAnnual,PWRCOA,ELC001,2070,,,,,,,,4.4030241
ProductionByTechnologyAnnual,PWROHC,ELC001,2015,,,,,,,,1.5203499
ProductionByTechnologyAnnual,PWROHC,ELC001,2016,,,,,,,,1.7876349
ProductionByTechnologyAnnual,PWROHC,ELC001,2017,,,,,,,,1.9657711
ProductionByTechnologyAnnual,PWROHC,ELC001,2018,,,,,,,,1.8062035
ProductionByTechnologyAnnual,PWROHC,ELC001,2019,,,,,,,,1.8077732
ProductionByTechnologyAnnual,PWROHC,ELC001,2020,,,,,,,,1.8093355
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2015,,,,,,,,5.6229481
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2016,,,,,,,,5.8928219
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2017,,,,,,,,5.6052813
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2018,,,,,,,,5.3881564
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2019,,,,,,,,5.1458232
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2020,,,,,,,,4.9046445
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2021,,,,,,,,2.2186033
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2022,,,,,,,,2.2094675
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2023,,,,,,,,2.1997101
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2024,,,,,,,,2.1580753
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2025,,,,,,,,2.1659441
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2026,,,,,,,,2.3947888
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2027,,,,,,,,2.3459446
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2028,,,,,,,,2.9593317
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2029,,,,,,,,2.6831339
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2030,,,,,,,,2.6795954
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2031,,,,,,,,3.9995593
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2032,,,,,,,,4.0258422
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2033,,,,,,,,4.0540895
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2034,,,,,,,,4.0754765
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2035,,,,,,,,3.8482287
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2036,,,,,,,,3.97513
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2037,,,,,,,,3.4304177
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2038,,,,,,,,3.0421125
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2039,,,,,,,,3.198831
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2040,,,,,,,,3.5538957
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2041,,,,,,,,3.4339681
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2042,,,,,,,,3.3073062
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2043,,,,,,,,3.1774063
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2044,,,,,,,,3.0424929
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2045,,,,,,,,2.0763664
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2046,,,,,,,,1.9600185
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2047,,,,,,,,2.0724965
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2048,,,,,,,,2.1912648
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2049,,,,,,,,2.3166748
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2050,,,,,,,,2.449097
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2051,,,,,,,,2.5332886
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2052,,,,,,,,2.6202965
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2053,,,,,,,,2.7102149
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2054,,,,,,,,2.6720844
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2055,,,,,,,,2.6326816
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2056,,,,,,,,2.591963
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2057,,,,,,,,2.549884
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2058,,,,,,,,2.5063989
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2059,,,,,,,,2.46146
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2060,,,,,,,,2.4150173
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2061,,,,,,,,2.381898
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2062,,,,,,,,2.3480266
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2063,,,,,,,,2.3133826
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2064,,,,,,,,2.2779438
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2065,,,,,,,,2.249241
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2066,,,,,,,,2.3308643
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2067,,,,,,,,2.4437973
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2068,,,,,,,,2.5593545
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2069,,,,,,,,2.6776064
ProductionByTechnologyAnnual,PWRNGS001,ELC001,2070,,,,,,,,2.7986255
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2015,,,,,,,,0.26482741
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2016,,,,,,,,0.26482741
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2017,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2018,,,,,,,,0.26482741
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2019,,,,,,,,0.26482741
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2020,,,,,,,,0.26482741
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2021,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2022,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2023,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2024,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2025,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2026,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2027,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2028,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2035,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2036,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2037,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2038,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRNGS002,ELC001,2039,,,,,,,,0.088275804
ProductionByTechnologyAnnual,PWRTRN,ELC002,2015,,,,,,,,33.371653
ProductionByTechnologyAnnual,PWRTRN,ELC002,2016,,,,,,,,34.779063
ProductionByTechnologyAnnual,PWRTRN,ELC002,2017,,,,,,,,37.462715
ProductionByTechnologyAnnual,PWRTRN,ELC002,2018,,,,,,,,40.133702
ProductionByTechnologyAnnual,PWRTRN,ELC002,2019,,,,,,,,42.792049
ProductionByTechnologyAnnual,PWRTRN,ELC002,2020,,,,,,,,45.43773
ProductionByTechnologyAnnual,PWRTRN,ELC002,2021,,,,,,,,47.785652
ProductionByTechnologyAnnual,PWRTRN,ELC002,2022,,,,,,,,50.295916
ProductionByTechnologyAnnual,PWRTRN,ELC002,2023,,,,,,,,52.976978
ProductionByTechnologyAnnual,PWRTRN,ELC002,2024,,,,,,,,55.838037
ProductionByTechnologyAnnual,PWRTRN,ELC002,2025,,,,,,,,58.889019
ProductionByTechnologyAnnual,PWRTRN,ELC002,2026,,,,,,,,62.845567
ProductionByTechnologyAnnual,PWRTRN,ELC002,2027,,,,,,,,67.064355
ProductionByTechnologyAnnual,PWRTRN,ELC002,2028,,,,,,,,71.562002
ProductionByTechnologyAnnual,PWRTRN,ELC002,2029,,,,,,,,76.35604
ProductionByTechnologyAnnual,PWRTRN,ELC002,2030,,,,,,,,81.465192
ProductionByTechnologyAnnual,PWRTRN,ELC002,2031,,,,,,,,87.10631
ProductionByTechnologyAnnual,PWRTRN,ELC002,2032,,,,,,,,93.173108
ProductionByTechnologyAnnual,PWRTRN,ELC002,2033,,,,,,,,99.693312
ProductionByTechnologyAnnual,PWRTRN,ELC002,2034,,,,,,,,106.69704
ProductionByTechnologyAnnual,PWRTRN,ELC002,2035,,,,,,,,116.66577
ProductionByTechnologyAnnual,PWRTRN,ELC002,2036,,,,,,,,125.40662
ProductionByTechnologyAnnual,PWRTRN,ELC002,2037,,,,,,,,134.78405
ProductionByTechnologyAnnual,PWRTRN,ELC002,2038,,,,,,,,144.8449
ProductionByTechnologyAnnual,PWRTRN,ELC002,2039,,,,,,,,155.63952
ProductionByTechnologyAnnual,PWRTRN,ELC002,2040,,,,,,,,167.22197
ProductionByTechnologyAnnual,PWRTRN,ELC002,2041,,,,,,,,176.65336
ProductionByTechnologyAnnual,PWRTRN,ELC002,2042,,,,,,,,186.61434
ProductionByTechnologyAnnual,PWRTRN,ELC002,2043,,,,,,,,197.13449
ProductionByTechnologyAnnual,PWRTRN,ELC002,2044,,,,,,,,208.24524
ProductionByTechnologyAnnual,PWRTRN,ELC002,2045,,,,,,,,219.97947
ProductionByTechnologyAnnual,PWRTRN,ELC002,2046,,,,,,,,232.6217
ProductionByTechnologyAnnual,PWRTRN,ELC002,2047,,,,,,,,245.97097
ProductionByTechnologyAnnual,PWRTRN,ELC002,2048,,,,,,,,260.0668
ProductionByTechnologyAnnual,PWRTRN,ELC002,2049,,,,,,,,274.95089
ProductionByTechnologyAnnual,PWRTRN,ELC002,2050,,,,,,,,290.66721
ProductionByTechnologyAnnual,PWRTRN,ELC002,2051,,,,,,,,300.65936
ProductionByTechnologyAnnual,PWRTRN,ELC002,2052,,,,,,,,310.98575
ProductionByTechnologyAnnual,PWRTRN,ELC002,2053,,,,,,,,321.65758
ProductionByTechnologyAnnual,PWRTRN,ELC002,2054,,,,,,,,332.68586
ProductionByTechnologyAnnual,PWRTRN,ELC002,2055,,,,,,,,344.08213
ProductionByTechnologyAnnual,PWRTRN,ELC002,2056,,,,,,,,355.85895
ProductionByTechnologyAnnual,PWRTRN,ELC002,2057,,,,,,,,368.02924
ProductionByTechnologyAnnual,PWRTRN,ELC002,2058,,,,,,,,380.60621
ProductionByTechnologyAnnual,PWRTRN,ELC002,2059,,,,,,,,393.60364
ProductionByTechnologyAnnual,PWRTRN,ELC002,2060,,,,,,,,407.03603
ProductionByTechnologyAnnual,PWRTRN,ELC002,2061,,,,,,,,416.61496
ProductionByTechnologyAnnual,PWRTRN,ELC002,2062,,,,,,,,426.41139
ProductionByTechnologyAnnual,PWRTRN,ELC002,2063,,,,,,,,436.43128
ProductionByTechnologyAnnual,PWRTRN,ELC002,2064,,,,,,,,446.68108
ProductionByTechnologyAnnual,PWRTRN,ELC002,2065,,,,,,,,457.16712
ProductionByTechnologyAnnual,PWRTRN,ELC002,2066,,,,,,,,467.8956
ProductionByTechnologyAnnual,PWRTRN,ELC002,2067,,,,,,,,478.87247
ProductionByTechnologyAnnual,PWRTRN,ELC002,2068,,,,,,,,490.1044
ProductionByTechnologyAnnual,PWRTRN,ELC002,2069,,,,,,,,501.59826
ProductionByTechnologyAnnual,PWRTRN,ELC002,2070,,,,,,,,513.36108
ProductionByTechnologyAnnual,PWRDIST,ELC003,2015,,,,,,,,28.52278
ProductionByTechnologyAnnual,PWRDIST,ELC003,2016,,,,,,,,29.7936
ProductionByTechnologyAnnual,PWRDIST,ELC003,2017,,,,,,,,32.16604
ProductionByTechnologyAnnual,PWRDIST,ELC003,2018,,,,,,,,34.53847
ProductionByTechnologyAnnual,PWRDIST,ELC003,2019,,,,,,,,36.91091
ProductionByTechnologyAnnual,PWRDIST,ELC003,2020,,,,,,,,39.28334
ProductionByTechnologyAnnual,PWRDIST,ELC003,2021,,,,,,,,41.40871
ProductionByTechnologyAnnual,PWRDIST,ELC003,2022,,,,,,,,43.68493
ProductionByTechnologyAnnual,PWRDIST,ELC003,2023,,,,,,,,46.12041
ProductionByTechnologyAnnual,PWRDIST,ELC003,2024,,,,,,,,48.72429
ProductionByTechnologyAnnual,PWRDIST,ELC003,2025,,,,,,,,51.50643
ProductionByTechnologyAnnual,PWRDIST,ELC003,2026,,,,,,,,55.09547
ProductionByTechnologyAnnual,PWRDIST,ELC003,2027,,,,,,,,58.93177
ProductionByTechnologyAnnual,PWRDIST,ELC003,2028,,,,,,,,63.03171
ProductionByTechnologyAnnual,PWRDIST,ELC003,2029,,,,,,,,67.412631
ProductionByTechnologyAnnual,PWRDIST,ELC003,2030,,,,,,,,72.093091
ProductionByTechnologyAnnual,PWRDIST,ELC003,2031,,,,,,,,77.256151
ProductionByTechnologyAnnual,PWRDIST,ELC003,2032,,,,,,,,82.820541
ProductionByTechnologyAnnual,PWRDIST,ELC003,2033,,,,,,,,88.813641
ProductionByTechnologyAnnual,PWRDIST,ELC003,2034,,,,,,,,95.265211
ProductionByTechnologyAnnual,PWRDIST,ELC003,2035,,,,,,,,104.3989
ProductionByTechnologyAnnual,PWRDIST,ELC003,2036,,,,,,,,112.4723
ProductionByTechnologyAnnual,PWRDIST,ELC003,2037,,,,,,,,121.1542
ProductionByTechnologyAnnual,PWRDIST,ELC003,2038,,,,,,,,130.4909
ProductionByTechnologyAnnual,PWRDIST,ELC003,2039,,,,,,,,140.5323
ProductionByTechnologyAnnual,PWRDIST,ELC003,2040,,,,,,,,151.3321
ProductionByTechnologyAnnual,PWRDIST,ELC003,2041,,,,,,,,160.2298
ProductionByTechnologyAnnual,PWRDIST,ELC003,2042,,,,,,,,169.6494
ProductionByTechnologyAnnual,PWRDIST,ELC003,2043,,,,,,,,179.6214
ProductionByTechnologyAnnual,PWRDIST,ELC003,2044,,,,,,,,190.1783
ProductionByTechnologyAnnual,PWRDIST,ELC003,2045,,,,,,,,201.3542
ProductionByTechnologyAnnual,PWRDIST,ELC003,2046,,,,,,,,213.4144
ProductionByTechnologyAnnual,PWRDIST,ELC003,2047,,,,,,,,226.1802
ProductionByTechnologyAnnual,PWRDIST,ELC003,2048,,,,,,,,239.6929
ProductionByTechnologyAnnual,PWRDIST,ELC003,2049,,,,,,,,253.9962
ProductionByTechnologyAnnual,PWRDIST,ELC003,2050,,,,,,,,269.1363
ProductionByTechnologyAnnual,PWRDIST,ELC003,2051,,,,,,,,278.6463
ProductionByTechnologyAnnual,PWRDIST,ELC003,2052,,,,,,,,288.484
ProductionByTechnologyAnnual,PWRDIST,ELC003,2053,,,,,,,,298.6607
ProductionByTechnologyAnnual,PWRDIST,ELC003,2054,,,,,,,,309.1876
ProductionByTechnologyAnnual,PWRDIST,ELC003,2055,,,,,,,,320.0764
ProductionByTechnologyAnnual,PWRDIST,ELC003,2056,,,,,,,,331.3398
ProductionByTechnologyAnnual,PWRDIST,ELC003,2057,,,,,,,,342.9909
ProductionByTechnologyAnnual,PWRDIST,ELC003,2058,,,,,,,,355.0431
ProductionByTechnologyAnnual,PWRDIST,ELC003,2059,,,,,,,,367.5104
ProductionByTechnologyAnnual,PWRDIST,ELC003,2060,,,,,,,,380.4075
ProductionByTechnologyAnnual,PWRDIST,ELC003,2061,,,,,,,,389.724
ProductionByTechnologyAnnual,PWRDIST,ELC003,2062,,,,,,,,399.2616
ProductionByTechnologyAnnual,PWRDIST,ELC003,2063,,,,,,,,409.0265
ProductionByTechnologyAnnual,PWRDIST,ELC003,2064,,,,,,,,419.0254
ProductionByTechnologyAnnual,PWRDIST,ELC003,2065,,,,,,,,429.2649
ProductionByTechnologyAnnual,PWRDIST,ELC003,2066,,,,,,,,439.7515
ProductionByTechnologyAnnual,PWRDIST,ELC003,2067,,,,,,,,450.4915
ProductionByTechnologyAnnual,PWRDIST,ELC003,2068,,,,,,,,461.4919
ProductionByTechnologyAnnual,PWRDIST,ELC003,2069,,,,,,,,472.7599
ProductionByTechnologyAnnual,PWRDIST,ELC003,2070,,,,,,,,484.3029
ProductionByTechnologyAnnual,MINBIO,BIO,2015,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2016,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2017,,,,,,,,3.9309705
ProductionByTechnologyAnnual,MINBIO,BIO,2018,,,,,,,,3.695514
ProductionByTechnologyAnnual,MINBIO,BIO,2019,,,,,,,,3.5513478
ProductionByTechnologyAnnual,MINBIO,BIO,2020,,,,,,,,3.5513478
ProductionByTechnologyAnnual,MINBIO,BIO,2021,,,,,,,,3.1427265
ProductionByTechnologyAnnual,MINBIO,BIO,2022,,,,,,,,2.7956727
ProductionByTechnologyAnnual,MINBIO,BIO,2023,,,,,,,,2.5587519
ProductionByTechnologyAnnual,MINBIO,BIO,2024,,,,,,,,3.5513478
ProductionByTechnologyAnnual,MINBIO,BIO,2025,,,,,,,,3.5513478
ProductionByTechnologyAnnual,MINBIO,BIO,2026,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2027,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2028,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2029,,,,,,,,4.0586832
ProductionByTechnologyAnnual,MINBIO,BIO,2030,,,,,,,,4.0586832
ProductionByTechnologyAnnual,PWRBIO,ELC001,2015,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2016,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2017,,,,,,,,1.3744652
ProductionByTechnologyAnnual,PWRBIO,ELC001,2018,,,,,,,,1.2921377
ProductionByTechnologyAnnual,PWRBIO,ELC001,2019,,,,,,,,1.24173
ProductionByTechnologyAnnual,PWRBIO,ELC001,2020,,,,,,,,1.24173
ProductionByTechnologyAnnual,PWRBIO,ELC001,2021,,,,,,,,1.0988554
ProductionByTechnologyAnnual,PWRBIO,ELC001,2022,,,,,,,,0.97750793
ProductionByTechnologyAnnual,PWRBIO,ELC001,2023,,,,,,,,0.8946685
ProductionByTechnologyAnnual,PWRBIO,ELC001,2024,,,,,,,,1.24173
ProductionByTechnologyAnnual,PWRBIO,ELC001,2025,,,,,,,,1.24173
ProductionByTechnologyAnnual,PWRBIO,ELC001,2026,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2027,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2028,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2029,,,,,,,,1.41912
ProductionByTechnologyAnnual,PWRBIO,ELC001,2030,,,,,,,,1.41912
ProductionByTechnologyAnnual,MINHYD,HYD,2015,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2016,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2017,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2018,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2019,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2020,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2021,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2022,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2023,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2024,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2025,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2026,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2027,,,,,,,,7.5428591
ProductionByTechnologyAnnual,MINHYD,HYD,2028,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2029,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2030,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2031,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2032,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2033,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2034,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2035,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2036,,,,,,,,4.1417703
ProductionByTechnologyAnnual,MINHYD,HYD,2037,,,,,,,,1.6022907
ProductionByTechnologyAnnual,MINHYD,HYD,2038,,,,,,,,1.6022907
ProductionByTechnologyAnnual,MINHYD,HYD,2039,,,,,,,,1.6022907
ProductionByTechnologyAnnual,PRWHYD,ELC001,2015,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2016,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2017,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2018,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2019,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2020,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2021,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2022,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2023,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2024,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2025,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2026,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2027,,,,,,,,7.5428591
ProductionByTechnologyAnnual,PRWHYD,ELC001,2028,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2029,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2030,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2031,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2032,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2033,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2034,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2035,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2036,,,,,,,,4.1417703
ProductionByTechnologyAnnual,PRWHYD,ELC001,2037,,,,,,,,1.6022907
ProductionByTechnologyAnnual,PRWHYD,ELC001,2038,,,,,,,,1.6022907
ProductionByTechnologyAnnual,PRWHYD,ELC001,2039,,,,,,,,1.6022907
ProductionByTechnologyAnnual,MINGEO,GEO,2015,,,,,,,,20.453137
ProductionByTechnologyAnnual,MINGEO,GEO,2016,,,,,,,,21.628914
ProductionByTechnologyAnnual,MINGEO,GEO,2017,,,,,,,,25.564471
ProductionByTechnologyAnnual,MINGEO,GEO,2018,,,,,,,,29.634859
ProductionByTechnologyAnnual,MINGEO,GEO,2019,,,,,,,,33.487902
ProductionByTechnologyAnnual,MINGEO,GEO,2020,,,,,,,,37.25988
ProductionByTechnologyAnnual,MINGEO,GEO,2021,,,,,,,,42.921584
ProductionByTechnologyAnnual,MINGEO,GEO,2022,,,,,,,,46.473931
ProductionByTechnologyAnnual,MINGEO,GEO,2023,,,,,,,,50.209521
ProductionByTechnologyAnnual,MINGEO,GEO,2024,,,,,,,,51.089612
ProductionByTechnologyAnnual,MINGEO,GEO,2025,,,,,,,,51.524467
ProductionByTechnologyAnnual,MINGEO,GEO,2026,,,,,,,,53.978614
ProductionByTechnologyAnnual,MINGEO,GEO,2027,,,,,,,,59.072399
ProductionByTechnologyAnnual,MINGEO,GEO,2028,,,,,,,,68.074419
ProductionByTechnologyAnnual,MINGEO,GEO,2029,,,,,,,,73.62358
ProductionByTechnologyAnnual,MINGEO,GEO,2030,,,,,,,,79.537491
ProductionByTechnologyAnnual,MINGEO,GEO,2031,,,,,,,,83.289808
ProductionByTechnologyAnnual,MINGEO,GEO,2032,,,,,,,,90.207404
ProductionByTechnologyAnnual,MINGEO,GEO,2033,,,,,,,,97.64199
ProductionByTechnologyAnnual,MINGEO,GEO,2034,,,,,,,,105.62791
ProductionByTechnologyAnnual,MINGEO,GEO,2035,,,,,,,,112.91636
ProductionByTechnologyAnnual,MINGEO,GEO,2036,,,,,,,,122.883
ProductionByTechnologyAnnual,MINGEO,GEO,2037,,,,,,,,132.78554
