VariableName,ResultValue
"TotalCapacityAnnual(RE1,MINBIO,2018)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2019)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2020)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2021)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2022)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2023)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2024)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2025)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2026)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2027)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2028)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2029)",4.0586832
"TotalCapacityAnnual(RE1,MINBIO,2030)",4.0586832
"TotalCapacityAnnual(RE1,PWRBIO,2015)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2016)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2017)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2018)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2019)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2020)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2021)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2022)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2023)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2024)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2025)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2026)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2027)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2028)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2029)",0.09
"TotalCapacityAnnual(RE1,PWRBIO,2030)",0.09
"TotalCapacityAnnual(RE1,MINHYD,2015)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2016)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2017)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2018)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2019)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2020)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2021)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2022)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2023)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2024)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2025)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2026)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2027)",10.575959
"TotalCapacityAnnual(RE1,MINHYD,2028)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2029)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2030)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2031)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2032)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2033)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2034)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2035)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2036)",5.80724
"TotalCapacityAnnual(RE1,MINHYD,2037)",2.2465965
"TotalCapacityAnnual(RE1,MINHYD,2038)",2.2465965
"TotalCapacityAnnual(RE1,MINHYD,2039)",2.2465965
"TotalCapacityAnnual(RE1,PRWHYD,2015)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2016)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2017)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2018)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2019)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2020)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2021)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2022)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2023)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2024)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2025)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2026)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2027)",0.499
"TotalCapacityAnnual(RE1,PRWHYD,2028)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2029)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2030)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2031)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2032)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2033)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2034)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2035)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2036)",0.274
"TotalCapacityAnnual(RE1,PRWHYD,2037)",0.106
"TotalCapacityAnnual(RE1,PRWHYD,2038)",0.106
"TotalCapacityAnnual(RE1,PRWHYD,2039)",0.106
"TotalCapacityAnnual(RE1,MINGEO,2015)",20.453137
"TotalCapacityAnnual(RE1,MINGEO,2016)",21.628914
"TotalCapacityAnnual(RE1,MINGEO,2017)",25.564471
"TotalCapacityAnnual(RE1,MINGEO,2018)",29.634859
"TotalCapacityAnnual(RE1,MINGEO,2019)",33.533305
"TotalCapacityAnnual(RE1,MINGEO,2020)",37.413178
"TotalCapacityAnnual(RE1,MINGEO,2021)",43.501241
"TotalCapacityAnnual(RE1,MINGEO,2022)",47.182527
"TotalCapacityAnnual(RE1,MINGEO,2023)",51.114285
"TotalCapacityAnnual(RE1,MINGEO,2024)",51.524467
"TotalCapacityAnnual(RE1,MINGEO,2025)",51.524467
"TotalCapacityAnnual(RE1,MINGEO,2026)",53.978614
"TotalCapacityAnnual(RE1,MINGEO,2027)",59.072399
"TotalCapacityAnnual(RE1,MINGEO,2028)",68.074419
"TotalCapacityAnnual(RE1,MINGEO,2029)",73.62358
"TotalCapacityAnnual(RE1,MINGEO,2030)",79.537491
"TotalCapacityAnnual(RE1,MINGEO,2031)",83.289808
"TotalCapacityAnnual(RE1,MINGEO,2032)",90.207404
"TotalCapacityAnnual(RE1,MINGEO,2033)",97.64199
"TotalCapacityAnnual(RE1,MINGEO,2034)",105.62791
"TotalCapacityAnnual(RE1,MINGEO,2035)",112.91636
"TotalCapacityAnnual(RE1,MINGEO,2036)",122.883
"TotalCapacityAnnual(RE1,MINGEO,2037)",132.78554
"TotalCapacityAnnual(RE1,MINGEO,2038)",136.37831
"TotalCapacityAnnual(RE1,MINGEO,2039)",148.68675
"TotalCapacityAnnual(RE1,MINGEO,2040)",142.15007
"TotalCapacityAnnual(RE1,MINGEO,2041)",152.00224
"TotalCapacityAnnual(RE1,MINGEO,2042)",162.40764
"TotalCapacityAnnual(RE1,MINGEO,2043)",174.2518
"TotalCapacityAnnual(RE1,MINGEO,2044)",187.26395
"TotalCapacityAnnual(RE1,MINGEO,2045)",201.00626
"TotalCapacityAnnual(RE1,MINGEO,2046)",215.81197
"TotalCapacityAnnual(RE1,MINGEO,2047)",228.1966
"TotalCapacityAnnual(RE1,MINGEO,2048)",241.27383
"TotalCapacityAnnual(RE1,MINGEO,2049)",255.08237
"TotalCapacityAnnual(RE1,MINGEO,2050)",270.2718
"TotalCapacityAnnual(RE1,MINGEO,2051)",280.11843
"TotalCapacityAnnual(RE1,MINGEO,2052)",290.29443
"TotalCapacityAnnual(RE1,MINGEO,2053)",300.81082
"TotalCapacityAnnual(RE1,MINGEO,2054)",313.05403
"TotalCapacityAnnual(RE1,MINGEO,2055)",325.70575
"TotalCapacityAnnual(RE1,MINGEO,2056)",345.14995
"TotalCapacityAnnual(RE1,MINGEO,2057)",358.66096
"TotalCapacityAnnual(RE1,MINGEO,2058)",372.62345
"TotalCapacityAnnual(RE1,MINGEO,2059)",387.05274
"TotalCapacityAnnual(RE1,MINGEO,2060)",401.96489
"TotalCapacityAnnual(RE1,MINGEO,2061)",412.59907
"TotalCapacityAnnual(RE1,MINGEO,2062)",423.47471
"TotalCapacityAnnual(RE1,MINGEO,2063)",434.59843
"TotalCapacityAnnual(RE1,MINGEO,2064)",445.97739
"TotalCapacityAnnual(RE1,MINGEO,2065)",457.53933
"TotalCapacityAnnual(RE1,MINGEO,2066)",468.20364
"TotalCapacityAnnual(RE1,MINGEO,2067)",478.80605
"TotalCapacityAnnual(RE1,MINGEO,2068)",489.65483
"TotalCapacityAnnual(RE1,MINGEO,2069)",500.7566
"TotalCapacityAnnual(RE1,MINGEO,2070)",512.11816
"TotalCapacityAnnual(RE1,PWRGEO,2015)",0.65346571
"TotalCapacityAnnual(RE1,PWRGEO,2016)",0.6910311
"TotalCapacityAnnual(RE1,PWRGEO,2017)",0.81676983
"TotalCapacityAnnual(RE1,PWRGEO,2018)",0.94681632
"TotalCapacityAnnual(RE1,PWRGEO,2019)",1.0713694
"TotalCapacityAnnual(RE1,PWRGEO,2020)",1.1953291
"TotalCapacityAnnual(RE1,PWRGEO,2021)",1.3898391
"TotalCapacityAnnual(RE1,PWRGEO,2022)",1.507454
"TotalCapacityAnnual(RE1,PWRGEO,2023)",1.6330714
"TotalCapacityAnnual(RE1,PWRGEO,2024)",1.6461765
"TotalCapacityAnnual(RE1,PWRGEO,2025)",1.6461765
"TotalCapacityAnnual(RE1,PWRGEO,2026)",1.724585
"TotalCapacityAnnual(RE1,PWRGEO,2027)",1.8873285
"TotalCapacityAnnual(RE1,PWRGEO,2028)",2.1749377
"TotalCapacityAnnual(RE1,PWRGEO,2029)",2.3522301
"TotalCapacityAnnual(RE1,PWRGEO,2030)",2.5411761
"TotalCapacityAnnual(RE1,PWRGEO,2031)",2.6610604
"TotalCapacityAnnual(RE1,PWRGEO,2032)",2.8820736
"TotalCapacityAnnual(RE1,PWRGEO,2033)",3.1196042
"TotalCapacityAnnual(RE1,PWRGEO,2034)",3.3747495
"TotalCapacityAnnual(RE1,PWRGEO,2035)",3.6076113
"TotalCapacityAnnual(RE1,PWRGEO,2036)",3.9260397
"TotalCapacityAnnual(RE1,PWRGEO,2037)",4.24242
"TotalCapacityAnnual(RE1,PWRGEO,2038)",4.3572068
"TotalCapacityAnnual(RE1,PWRGEO,2039)",4.7504543
"TotalCapacityAnnual(RE1,PWRGEO,2040)",4.5416112
"TotalCapacityAnnual(RE1,PWRGEO,2041)",4.8563823
"TotalCapacityAnnual(RE1,PWRGEO,2042)",5.1888287
"TotalCapacityAnnual(RE1,PWRGEO,2043)",5.5672427
"TotalCapacityAnnual(RE1,PWRGEO,2044)",5.9829732
"TotalCapacityAnnual(RE1,PWRGEO,2045)",6.422032
"TotalCapacityAnnual(RE1,PWRGEO,2046)",6.8950658
"TotalCapacityAnnual(RE1,PWRGEO,2047)",7.2907473
"TotalCapacityAnnual(RE1,PWRGEO,2048)",7.7085573
"TotalCapacityAnnual(RE1,PWRGEO,2049)",8.1497319
"TotalCapacityAnnual(RE1,PWRGEO,2050)",8.6350252
"TotalCapacityAnnual(RE1,PWRGEO,2051)",8.9496192
"TotalCapacityAnnual(RE1,PWRGEO,2052)",9.2747364
"TotalCapacityAnnual(RE1,PWRGEO,2053)",9.6107291
"TotalCapacityAnnual(RE1,PWRGEO,2054)",10.001892
"TotalCapacityAnnual(RE1,PWRGEO,2055)",10.406108
"TotalCapacityAnnual(RE1,PWRGEO,2056)",11.027338
"TotalCapacityAnnual(RE1,PWRGEO,2057)",11.459007
"TotalCapacityAnnual(RE1,PWRGEO,2058)",11.9051
"TotalCapacityAnnual(RE1,PWRGEO,2059)",12.366108
"TotalCapacityAnnual(RE1,PWRGEO,2060)",12.842542
"TotalCapacityAnnual(RE1,PWRGEO,2061)",13.182298
"TotalCapacityAnnual(RE1,PWRGEO,2062)",13.529768
"TotalCapacityAnnual(RE1,PWRGEO,2063)",13.885164
"TotalCapacityAnnual(RE1,PWRGEO,2064)",14.248715
"TotalCapacityAnnual(RE1,PWRGEO,2065)",14.618113
"TotalCapacityAnnual(RE1,PWRGEO,2066)",14.958831
"TotalCapacityAnnual(RE1,PWRGEO,2067)",15.297572
"TotalCapacityAnnual(RE1,PWRGEO,2068)",15.644184
"TotalCapacityAnnual(RE1,PWRGEO,2069)",15.998879
"TotalCapacityAnnual(RE1,PWRGEO,2070)",16.361874
"TotalCapacityAnnual(RE1,MINSOL,2015)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2016)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2017)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2018)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2019)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2020)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2021)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2022)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2023)",0.25364054
"TotalCapacityAnnual(RE1,MINSOL,2024)",3.5358588
"TotalCapacityAnnual(RE1,MINSOL,2025)",7.4152113
"TotalCapacityAnnual(RE1,MINSOL,2026)",10.318154
"TotalCapacityAnnual(RE1,MINSOL,2027)",11.265862
"TotalCapacityAnnual(RE1,MINSOL,2028)",11.413862
"TotalCapacityAnnual(RE1,MINSOL,2029)",13.463564
"TotalCapacityAnnual(RE1,MINSOL,2030)",14.832298
"TotalCapacityAnnual(RE1,MINSOL,2031)",20.289663
"TotalCapacityAnnual(RE1,MINSOL,2032)",22.005816
"TotalCapacityAnnual(RE1,MINSOL,2033)",23.850225
"TotalCapacityAnnual(RE1,MINSOL,2034)",25.85039
"TotalCapacityAnnual(RE1,MINSOL,2035)",28.730647
"TotalCapacityAnnual(RE1,MINSOL,2036)",31.203223
"TotalCapacityAnnual(RE1,MINSOL,2037)",32.750622
"TotalCapacityAnnual(RE1,MINSOL,2038)",37.22852
"TotalCapacityAnnual(RE1,MINSOL,2039)",40.282061
"TotalCapacityAnnual(RE1,MINSOL,2040)",47.300839
"TotalCapacityAnnual(RE1,MINSOL,2041)",49.572921
"TotalCapacityAnnual(RE1,MINSOL,2042)",51.972587
"TotalCapacityAnnual(RE1,MINSOL,2043)",54.322645
"TotalCapacityAnnual(RE1,MINSOL,2044)",56.696148
"TotalCapacityAnnual(RE1,MINSOL,2045)",59.20284
"TotalCapacityAnnual(RE1,MINSOL,2046)",61.903502
"TotalCapacityAnnual(RE1,MINSOL,2047)",65.455907
"TotalCapacityAnnual(RE1,MINSOL,2048)",69.206981
"TotalCapacityAnnual(RE1,MINSOL,2049)",73.167821
"TotalCapacityAnnual(RE1,MINSOL,2050)",77.350127
"TotalCapacityAnnual(RE1,MINSOL,2051)",80.009162
"TotalCapacityAnnual(RE1,MINSOL,2052)",82.757143
"TotalCapacityAnnual(RE1,MINSOL,2053)",85.597047
"TotalCapacityAnnual(RE1,MINSOL,2054)",88.253832
"TotalCapacityAnnual(RE1,MINSOL,2055)",90.999269
"TotalCapacityAnnual(RE1,MINSOL,2056)",93.83638
"TotalCapacityAnnual(RE1,MINSOL,2057)",96.768283
"TotalCapacityAnnual(RE1,MINSOL,2058)",99.798156
"TotalCapacityAnnual(RE1,MINSOL,2059)",102.92932
"TotalCapacityAnnual(RE1,MINSOL,2060)",106.16527
"TotalCapacityAnnual(RE1,MINSOL,2061)",108.4729
"TotalCapacityAnnual(RE1,MINSOL,2062)",110.83292
"TotalCapacityAnnual(RE1,MINSOL,2063)",113.24678
"TotalCapacityAnnual(RE1,MINSOL,2064)",115.71602
"TotalCapacityAnnual(RE1,MINSOL,2065)",118.2582
"TotalCapacityAnnual(RE1,MINSOL,2066)",121.09457
"TotalCapacityAnnual(RE1,MINSOL,2067)",124.05902
"TotalCapacityAnnual(RE1,MINSOL,2068)",127.09235
"TotalCapacityAnnual(RE1,MINSOL,2069)",130.19641
"TotalCapacityAnnual(RE1,MINSOL,2070)",133.37311
"TotalCapacityAnnual(RE1,PWRSOL,2015)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2016)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2017)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2018)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2019)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2020)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2021)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2022)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2023)",0.024
"TotalCapacityAnnual(RE1,PWRSOL,2024)",0.33457037
"TotalCapacityAnnual(RE1,PWRSOL,2025)",0.70164284
"TotalCapacityAnnual(RE1,PWRSOL,2026)",0.97632537
"TotalCapacityAnnual(RE1,PWRSOL,2027)",1.0659995
"TotalCapacityAnnual(RE1,PWRSOL,2028)",1.0800036
"TotalCapacityAnnual(RE1,PWRSOL,2029)",1.2739507
"TotalCapacityAnnual(RE1,PWRSOL,2030)",1.4034631
"TotalCapacityAnnual(RE1,PWRSOL,2031)",1.9198505
"TotalCapacityAnnual(RE1,PWRSOL,2032)",2.0822364
"TotalCapacityAnnual(RE1,PWRSOL,2033)",2.2567583
"TotalCapacityAnnual(RE1,PWRSOL,2034)",2.4460181
"TotalCapacityAnnual(RE1,PWRSOL,2035)",2.7185541
"TotalCapacityAnnual(RE1,PWRSOL,2036)",2.9525144
"TotalCapacityAnnual(RE1,PWRSOL,2037)",3.0989326
"TotalCapacityAnnual(RE1,PWRSOL,2038)",3.5226406
"TotalCapacityAnnual(RE1,PWRSOL,2039)",3.811573
"TotalCapacityAnnual(RE1,PWRSOL,2040)",4.7065414
"TotalCapacityAnnual(RE1,PWRSOL,2041)",4.9326188
"TotalCapacityAnnual(RE1,PWRSOL,2042)",5.1713911
"TotalCapacityAnnual(RE1,PWRSOL,2043)",5.4052271
"TotalCapacityAnnual(RE1,PWRSOL,2044)",5.6413962
"TotalCapacityAnnual(RE1,PWRSOL,2045)",5.8908177
"TotalCapacityAnnual(RE1,PWRSOL,2046)",6.1595397
"TotalCapacityAnnual(RE1,PWRSOL,2047)",6.5130122
"TotalCapacityAnnual(RE1,PWRSOL,2048)",6.8862526
"TotalCapacityAnnual(RE1,PWRSOL,2049)",7.2803652
"TotalCapacityAnnual(RE1,PWRSOL,2050)",7.6965142
"TotalCapacityAnnual(RE1,PWRSOL,2051)",7.9610943
"TotalCapacityAnnual(RE1,PWRSOL,2052)",8.2345247
"TotalCapacityAnnual(RE1,PWRSOL,2053)",8.5171015
"TotalCapacityAnnual(RE1,PWRSOL,2054)",8.7814578
"TotalCapacityAnnual(RE1,PWRSOL,2055)",9.0546349
"TotalCapacityAnnual(RE1,PWRSOL,2056)",9.336934
"TotalCapacityAnnual(RE1,PWRSOL,2057)",9.628665
"TotalCapacityAnnual(RE1,PWRSOL,2058)",9.9301444
"TotalCapacityAnnual(RE1,PWRSOL,2059)",10.241703
"TotalCapacityAnnual(RE1,PWRSOL,2060)",10.563687
"TotalCapacityAnnual(RE1,PWRSOL,2061)",10.793301
"TotalCapacityAnnual(RE1,PWRSOL,2062)",11.028129
"TotalCapacityAnnual(RE1,PWRSOL,2063)",11.268313
"TotalCapacityAnnual(RE1,PWRSOL,2064)",11.514009
"TotalCapacityAnnual(RE1,PWRSOL,2065)",11.766961
"TotalCapacityAnnual(RE1,PWRSOL,2066)",12.049187
"TotalCapacityAnnual(RE1,PWRSOL,2067)",12.344156
"TotalCapacityAnnual(RE1,PWRSOL,2068)",12.645979
"TotalCapacityAnnual(RE1,PWRSOL,2069)",12.95484
"TotalCapacityAnnual(RE1,PWRSOL,2070)",13.270929
"TotalCapacityAnnual(RE1,MINWND,2015)",2.4946981
"TotalCapacityAnnual(RE1,MINWND,2016)",2.4946981
"TotalCapacityAnnual(RE1,MINWND,2017)",2.4946981
"TotalCapacityAnnual(RE1,MINWND,2018)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2019)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2020)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2021)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2022)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2023)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2024)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2025)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2026)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2027)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2028)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2029)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2030)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2031)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2032)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2033)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2034)",2.301656
"TotalCapacityAnnual(RE1,MINWND,2035)",6.2077746
"TotalCapacityAnnual(RE1,MINWND,2036)",6.2077746
"TotalCapacityAnnual(RE1,MINWND,2037)",11.227311
"TotalCapacityAnnual(RE1,MINWND,2038)",18.773702
"TotalCapacityAnnual(RE1,MINWND,2039)",18.773702
"TotalCapacityAnnual(RE1,MINWND,2040)",34.257333
"TotalCapacityAnnual(RE1,MINWND,2041)",35.018691
"TotalCapacityAnnual(RE1,MINWND,2042)",35.822802
"TotalCapacityAnnual(RE1,MINWND,2043)",36.12672
"TotalCapacityAnnual(RE1,MINWND,2044)",36.12672
"TotalCapacityAnnual(RE1,MINWND,2045)",36.12672
"TotalCapacityAnnual(RE1,MINWND,2046)",36.12672
"TotalCapacityAnnual(RE1,MINWND,2047)",38.199895
"TotalCapacityAnnual(RE1,MINWND,2048)",40.389012
"TotalCapacityAnnual(RE1,MINWND,2049)",42.700547
"TotalCapacityAnnual(RE1,MINWND,2050)",45.14133
"TotalCapacityAnnual(RE1,MINWND,2051)",46.693136
"TotalCapacityAnnual(RE1,MINWND,2052)",48.29685
"TotalCapacityAnnual(RE1,MINWND,2053)",49.95421
"TotalCapacityAnnual(RE1,MINWND,2054)",50.84448
"TotalCapacityAnnual(RE1,MINWND,2055)",51.764456
"TotalCapacityAnnual(RE1,MINWND,2056)",52.715152
"TotalCapacityAnnual(RE1,MINWND,2057)",53.697611
"TotalCapacityAnnual(RE1,MINWND,2058)",54.7129
"TotalCapacityAnnual(RE1,MINWND,2059)",55.762132
"TotalCapacityAnnual(RE1,MINWND,2060)",56.846475
"TotalCapacityAnnual(RE1,MINWND,2061)",57.619744
"TotalCapacityAnnual(RE1,MINWND,2062)",58.410572
"TotalCapacityAnnual(RE1,MINWND,2063)",59.219437
"TotalCapacityAnnual(RE1,MINWND,2064)",60.046863
"TotalCapacityAnnual(RE1,MINWND,2065)",60.94076
"TotalCapacityAnnual(RE1,MINWND,2066)",62.551866
"TotalCapacityAnnual(RE1,MINWND,2067)",64.384904
"TotalCapacityAnnual(RE1,MINWND,2068)",66.260535
"TotalCapacityAnnual(RE1,MINWND,2069)",68.179905
"TotalCapacityAnnual(RE1,MINWND,2070)",70.14419
"TotalCapacityAnnual(RE1,PWRWND,2015)",0.336
"TotalCapacityAnnual(RE1,PWRWND,2016)",0.336
"TotalCapacityAnnual(RE1,PWRWND,2017)",0.336
"TotalCapacityAnnual(RE1,PWRWND,2018)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2019)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2020)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2021)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2022)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2023)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2024)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2025)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2026)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2027)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2028)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2029)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2030)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2031)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2032)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2033)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2034)",0.31
"TotalCapacityAnnual(RE1,PWRWND,2035)",0.83609806
"TotalCapacityAnnual(RE1,PWRWND,2036)",0.83609806
"TotalCapacityAnnual(RE1,PWRWND,2037)",1.5121575
"TotalCapacityAnnual(RE1,PWRWND,2038)",2.5285479
"TotalCapacityAnnual(RE1,PWRWND,2039)",2.5285479
"TotalCapacityAnnual(RE1,PWRWND,2040)",4.6139706
"TotalCapacityAnnual(RE1,PWRWND,2041)",4.7165146
"TotalCapacityAnnual(RE1,PWRWND,2042)",4.8248168
"TotalCapacityAnnual(RE1,PWRWND,2043)",4.8657502
"TotalCapacityAnnual(RE1,PWRWND,2044)",4.8657502
"TotalCapacityAnnual(RE1,PWRWND,2045)",4.8657502
"TotalCapacityAnnual(RE1,PWRWND,2046)",4.8657502
"TotalCapacityAnnual(RE1,PWRWND,2047)",5.144977
"TotalCapacityAnnual(RE1,PWRWND,2048)",5.4398196
"TotalCapacityAnnual(RE1,PWRWND,2049)",5.7511503
"TotalCapacityAnnual(RE1,PWRWND,2050)",6.0798886
"TotalCapacityAnnual(RE1,PWRWND,2051)",6.2888946
"TotalCapacityAnnual(RE1,PWRWND,2052)",6.5048919
"TotalCapacityAnnual(RE1,PWRWND,2053)",6.7281145
"TotalCapacityAnnual(RE1,PWRWND,2054)",6.848021
"TotalCapacityAnnual(RE1,PWRWND,2055)",6.9719286
"TotalCapacityAnnual(RE1,PWRWND,2056)",7.0999736
"TotalCapacityAnnual(RE1,PWRWND,2057)",7.2322968
"TotalCapacityAnnual(RE1,PWRWND,2058)",7.3690416
"TotalCapacityAnnual(RE1,PWRWND,2059)",7.5103581
"TotalCapacityAnnual(RE1,PWRWND,2060)",7.6564035
"TotalCapacityAnnual(RE1,PWRWND,2061)",7.7605518
"TotalCapacityAnnual(RE1,PWRWND,2062)",7.8670649
"TotalCapacityAnnual(RE1,PWRWND,2063)",7.9760075
"TotalCapacityAnnual(RE1,PWRWND,2064)",8.0874499
"TotalCapacityAnnual(RE1,PWRWND,2065)",8.2078449
"TotalCapacityAnnual(RE1,PWRWND,2066)",8.4248377
"TotalCapacityAnnual(RE1,PWRWND,2067)",8.6717216
"TotalCapacityAnnual(RE1,PWRWND,2068)",8.9243422
"TotalCapacityAnnual(RE1,PWRWND,2069)",9.1828538
"TotalCapacityAnnual(RE1,PWRWND,2070)",9.4474147
"Demand(RE1,S101,ELC003,2015)",3.1443322
"Demand(RE1,S101,ELC003,2016)",3.2844266
"Demand(RE1,S101,ELC003,2017)",3.5459628
"Demand(RE1,S101,ELC003,2018)",3.8074979
"Demand(RE1,S101,ELC003,2019)",4.0690341
"Demand(RE1,S101,ELC003,2020)",4.3305692
"Demand(RE1,S101,ELC003,2021)",4.5648685
"Demand(RE1,S101,ELC003,2022)",4.8157975
"Demand(RE1,S101,ELC003,2023)",5.0842832
"Demand(RE1,S101,ELC003,2024)",5.3713332
"Demand(RE1,S101,ELC003,2025)",5.6780344
"Demand(RE1,S101,ELC003,2026)",6.0736878
"Demand(RE1,S101,ELC003,2027)",6.496599
"Demand(RE1,S101,ELC003,2028)",6.9485736
"Demand(RE1,S101,ELC003,2029)",7.4315233
"Demand(RE1,S101,ELC003,2030)",7.9474941
"Demand(RE1,S101,ELC003,2031)",8.5166664
"Demand(RE1,S101,ELC003,2032)",9.130081
"Demand(RE1,S101,ELC003,2033)",9.7907563
"Demand(RE1,S101,ELC003,2034)",10.501973
