Field1
Optimal - objective value 17583.37133838
"21865 RateOfActivity(RE1,S102,MINWND,1,2067) 58.586608 0"
"21866 RateOfActivity(RE1,S103,MINWND,1,2067) 53.77817 0"
"21867 RateOfActivity(RE1,S104,MINWND,1,2067) 60.10104 0"
"21868 RateOfActivity(RE1,S105,MINWND,1,2067) 59.642695 0"
"21869 RateOfActivity(RE1,S106,MINWND,1,2067) 40.931371 0"
"21870 RateOfActivity(RE1,S107,MINWND,1,2067) 62.045538 0"
"21871 RateOfActivity(RE1,S108,MINWND,1,2067) 64.384904 0"
"21872 RateOfActivity(RE1,S101,MINWND,1,2068) 53.795321 0"
"21873 RateOfActivity(RE1,S102,MINWND,1,2068) 60.293326 0"
"21874 RateOfActivity(RE1,S103,MINWND,1,2068) 55.34481 0"
"21875 RateOfActivity(RE1,S104,MINWND,1,2068) 61.851876 0"
"21876 RateOfActivity(RE1,S105,MINWND,1,2068) 61.380178 0"
"21877 RateOfActivity(RE1,S106,MINWND,1,2068) 42.123765 0"
"21878 RateOfActivity(RE1,S107,MINWND,1,2068) 63.85302 0"
"21879 RateOfActivity(RE1,S108,MINWND,1,2068) 66.260535 0"
"21880 RateOfActivity(RE1,S101,MINWND,1,2069) 55.353611 0"
"21881 RateOfActivity(RE1,S102,MINWND,1,2069) 62.039844 0"
"21882 RateOfActivity(RE1,S103,MINWND,1,2069) 56.947985 0"
"21883 RateOfActivity(RE1,S104,MINWND,1,2069) 63.64354 0"
"21884 RateOfActivity(RE1,S105,MINWND,1,2069) 63.158179 0"
"21885 RateOfActivity(RE1,S106,MINWND,1,2069) 43.343965 0"
"21886 RateOfActivity(RE1,S107,MINWND,1,2069) 65.702652 0"
"21887 RateOfActivity(RE1,S108,MINWND,1,2069) 68.179905 0"
"21888 RateOfActivity(RE1,S101,MINWND,1,2070) 56.948366 0"
"21889 RateOfActivity(RE1,S102,MINWND,1,2070) 63.827231 0"
"21890 RateOfActivity(RE1,S103,MINWND,1,2070) 58.588674 0"
"21891 RateOfActivity(RE1,S104,MINWND,1,2070) 65.477131 0"
"21892 RateOfActivity(RE1,S105,MINWND,1,2070) 64.977786 0"
"21893 RateOfActivity(RE1,S106,MINWND,1,2070) 44.592718 0"
"21894 RateOfActivity(RE1,S107,MINWND,1,2070) 67.595566 0"
"21895 RateOfActivity(RE1,S108,MINWND,1,2070) 70.14419 0"
"21896 RateOfActivity(RE1,S101,PWRWND,1,2015) 2.0253849 0"
"21897 RateOfActivity(RE1,S102,PWRWND,1,2015) 2.2700337 0"
"21898 RateOfActivity(RE1,S103,PWRWND,1,2015) 2.0837229 0"
"21899 RateOfActivity(RE1,S104,PWRWND,1,2015) 2.3287128 0"
"21900 RateOfActivity(RE1,S105,PWRWND,1,2015) 2.3109535 0"
"21901 RateOfActivity(RE1,S106,PWRWND,1,2015) 1.5859528 0"
"21902 RateOfActivity(RE1,S107,PWRWND,1,2015) 2.4040556 0"
"21903 RateOfActivity(RE1,S108,PWRWND,1,2015) 2.4946981 0"
"21904 RateOfActivity(RE1,S101,PWRWND,1,2016) 2.0253849 0"
"21905 RateOfActivity(RE1,S102,PWRWND,1,2016) 2.2700337 0"
"21906 RateOfActivity(RE1,S103,PWRWND,1,2016) 2.0837229 0"
"21907 RateOfActivity(RE1,S104,PWRWND,1,2016) 2.3287128 0"
"21908 RateOfActivity(RE1,S105,PWRWND,1,2016) 2.3109535 0"
"21909 RateOfActivity(RE1,S106,PWRWND,1,2016) 1.5859528 0"
"21910 RateOfActivity(RE1,S107,PWRWND,1,2016) 2.4040556 0"
"21911 RateOfActivity(RE1,S108,PWRWND,1,2016) 2.4946981 0"
"21912 RateOfActivity(RE1,S101,PWRWND,1,2017) 2.0253849 0"
"21913 RateOfActivity(RE1,S102,PWRWND,1,2017) 2.2700337 0"
"21914 RateOfActivity(RE1,S103,PWRWND,1,2017) 2.0837229 0"
"21915 RateOfActivity(RE1,S104,PWRWND,1,2017) 2.3287128 0"
"21916 RateOfActivity(RE1,S105,PWRWND,1,2017) 2.3109535 0"
"21917 RateOfActivity(RE1,S106,PWRWND,1,2017) 1.5859528 0"
"21918 RateOfActivity(RE1,S107,PWRWND,1,2017) 2.4040556 0"
"21919 RateOfActivity(RE1,S108,PWRWND,1,2017) 2.4946981 0"
"21920 RateOfActivity(RE1,S101,PWRWND,1,2018) 1.8686587 0"
"21921 RateOfActivity(RE1,S102,PWRWND,1,2018) 2.0943763 0"
"21922 RateOfActivity(RE1,S103,PWRWND,1,2018) 1.9224825 0"
"21923 RateOfActivity(RE1,S104,PWRWND,1,2018) 2.1485148 0"
"21924 RateOfActivity(RE1,S105,PWRWND,1,2018) 2.1321297 0"
"21925 RateOfActivity(RE1,S106,PWRWND,1,2018) 1.4632302 0"
"21926 RateOfActivity(RE1,S107,PWRWND,1,2018) 2.2180275 0"
"21927 RateOfActivity(RE1,S108,PWRWND,1,2018) 2.301656 0"
"21928 RateOfActivity(RE1,S101,PWRWND,1,2019) 1.8686587 0"
"21929 RateOfActivity(RE1,S102,PWRWND,1,2019) 2.0943763 0"
"21930 RateOfActivity(RE1,S103,PWRWND,1,2019) 1.9224825 0"
"21931 RateOfActivity(RE1,S104,PWRWND,1,2019) 2.1485148 0"
"21932 RateOfActivity(RE1,S105,PWRWND,1,2019) 2.1321297 0"
"21933 RateOfActivity(RE1,S106,PWRWND,1,2019) 1.4632302 0"
"21934 RateOfActivity(RE1,S107,PWRWND,1,2019) 2.2180275 0"
"21935 RateOfActivity(RE1,S108,PWRWND,1,2019) 2.301656 0"
"21936 RateOfActivity(RE1,S101,PWRWND,1,2020) 1.8686587 0"
"21937 RateOfActivity(RE1,S102,PWRWND,1,2020) 2.0943763 0"
"21938 RateOfActivity(RE1,S103,PWRWND,1,2020) 1.9224825 0"
"21939 RateOfActivity(RE1,S104,PWRWND,1,2020) 2.1485148 0"
"21940 RateOfActivity(RE1,S105,PWRWND,1,2020) 2.1321297 0"
"21941 RateOfActivity(RE1,S106,PWRWND,1,2020) 1.4632302 0"
"21942 RateOfActivity(RE1,S107,PWRWND,1,2020) 2.2180275 0"
"21943 RateOfActivity(RE1,S108,PWRWND,1,2020) 2.301656 0"
"21944 RateOfActivity(RE1,S101,PWRWND,1,2021) 1.8686587 0"
"21945 RateOfActivity(RE1,S102,PWRWND,1,2021) 2.0943763 0"
"21946 RateOfActivity(RE1,S103,PWRWND,1,2021) 1.9224825 0"
"21947 RateOfActivity(RE1,S104,PWRWND,1,2021) 2.1485148 0"
"21948 RateOfActivity(RE1,S105,PWRWND,1,2021) 2.1321297 0"
"21949 RateOfActivity(RE1,S106,PWRWND,1,2021) 1.4632302 0"
"21950 RateOfActivity(RE1,S107,PWRWND,1,2021) 2.2180275 0"
"21951 RateOfActivity(RE1,S108,PWRWND,1,2021) 2.301656 0"
"21952 RateOfActivity(RE1,S101,PWRWND,1,2022) 1.8686587 0"
"21953 RateOfActivity(RE1,S102,PWRWND,1,2022) 2.0943763 0"
"21954 RateOfActivity(RE1,S103,PWRWND,1,2022) 1.9224825 0"
"21955 RateOfActivity(RE1,S104,PWRWND,1,2022) 2.1485148 0"
"21956 RateOfActivity(RE1,S105,PWRWND,1,2022) 2.1321297 0"
"21957 RateOfActivity(RE1,S106,PWRWND,1,2022) 1.4632302 0"
"21958 RateOfActivity(RE1,S107,PWRWND,1,2022) 2.2180275 0"
"21959 RateOfActivity(RE1,S108,PWRWND,1,2022) 2.301656 0"
"21960 RateOfActivity(RE1,S101,PWRWND,1,2023) 1.8686587 0"
"21961 RateOfActivity(RE1,S102,PWRWND,1,2023) 2.0943763 0"
"21962 RateOfActivity(RE1,S103,PWRWND,1,2023) 1.9224825 0"
"21963 RateOfActivity(RE1,S104,PWRWND,1,2023) 2.1485148 0"
"21964 RateOfActivity(RE1,S105,PWRWND,1,2023) 2.1321297 0"
"21965 RateOfActivity(RE1,S106,PWRWND,1,2023) 1.4632302 0"
"21966 RateOfActivity(RE1,S107,PWRWND,1,2023) 2.2180275 0"
"21967 RateOfActivity(RE1,S108,PWRWND,1,2023) 2.301656 0"
"21968 RateOfActivity(RE1,S101,PWRWND,1,2024) 1.8686587 0"
"21969 RateOfActivity(RE1,S102,PWRWND,1,2024) 2.0943763 0"
"21970 RateOfActivity(RE1,S103,PWRWND,1,2024) 1.9224825 0"
"21971 RateOfActivity(RE1,S104,PWRWND,1,2024) 2.1485148 0"
"21972 RateOfActivity(RE1,S105,PWRWND,1,2024) 2.1321297 0"
"21973 RateOfActivity(RE1,S106,PWRWND,1,2024) 1.4632302 0"
"21974 RateOfActivity(RE1,S107,PWRWND,1,2024) 2.2180275 0"
"21975 RateOfActivity(RE1,S108,PWRWND,1,2024) 2.301656 0"
"21976 RateOfActivity(RE1,S101,PWRWND,1,2025) 1.8686587 0"
"21977 RateOfActivity(RE1,S102,PWRWND,1,2025) 2.0943763 0"
"21978 RateOfActivity(RE1,S103,PWRWND,1,2025) 1.9224825 0"
"21979 RateOfActivity(RE1,S104,PWRWND,1,2025) 2.1485148 0"
"21980 RateOfActivity(RE1,S105,PWRWND,1,2025) 2.1321297 0"
"21981 RateOfActivity(RE1,S106,PWRWND,1,2025) 1.4632302 0"
"21982 RateOfActivity(RE1,S107,PWRWND,1,2025) 2.2180275 0"
"21983 RateOfActivity(RE1,S108,PWRWND,1,2025) 2.301656 0"
"21984 RateOfActivity(RE1,S101,PWRWND,1,2026) 1.8686587 0"
"21985 RateOfActivity(RE1,S102,PWRWND,1,2026) 2.0943763 0"
"21986 RateOfActivity(RE1,S103,PWRWND,1,2026) 1.9224825 0"
"21987 RateOfActivity(RE1,S104,PWRWND,1,2026) 2.1485148 0"
"21988 RateOfActivity(RE1,S105,PWRWND,1,2026) 2.1321297 0"
"21989 RateOfActivity(RE1,S106,PWRWND,1,2026) 1.4632302 0"
"21990 RateOfActivity(RE1,S107,PWRWND,1,2026) 2.2180275 0"
"21991 RateOfActivity(RE1,S108,PWRWND,1,2026) 2.301656 0"
"21992 RateOfActivity(RE1,S101,PWRWND,1,2027) 1.8686587 0"
"21993 RateOfActivity(RE1,S102,PWRWND,1,2027) 2.0943763 0"
"21994 RateOfActivity(RE1,S103,PWRWND,1,2027) 1.9224825 0"
"21995 RateOfActivity(RE1,S104,PWRWND,1,2027) 2.1485148 0"
"21996 RateOfActivity(RE1,S105,PWRWND,1,2027) 2.1321297 0"
"21997 RateOfActivity(RE1,S106,PWRWND,1,2027) 1.4632302 0"
"21998 RateOfActivity(RE1,S107,PWRWND,1,2027) 2.2180275 0"
"21999 RateOfActivity(RE1,S108,PWRWND,1,2027) 2.301656 0"
"22000 RateOfActivity(RE1,S101,PWRWND,1,2028) 1.8686587 0"
"22001 RateOfActivity(RE1,S102,PWRWND,1,2028) 2.0943763 0"
"22002 RateOfActivity(RE1,S103,PWRWND,1,2028) 1.9224825 0"
"22003 RateOfActivity(RE1,S104,PWRWND,1,2028) 2.1485148 0"
"22004 RateOfActivity(RE1,S105,PWRWND,1,2028) 2.1321297 0"
"22005 RateOfActivity(RE1,S106,PWRWND,1,2028) 1.4632302 0"
"22006 RateOfActivity(RE1,S107,PWRWND,1,2028) 2.2180275 0"
"22007 RateOfActivity(RE1,S108,PWRWND,1,2028) 2.301656 0"
"22008 RateOfActivity(RE1,S101,PWRWND,1,2029) 1.8686587 0"
"22009 RateOfActivity(RE1,S102,PWRWND,1,2029) 2.0943763 0"
"22010 RateOfActivity(RE1,S103,PWRWND,1,2029) 1.9224825 0"
"22011 RateOfActivity(RE1,S104,PWRWND,1,2029) 2.1485148 0"
"22012 RateOfActivity(RE1,S105,PWRWND,1,2029) 2.1321297 0"
"22013 RateOfActivity(RE1,S106,PWRWND,1,2029) 1.4632302 0"
"22014 RateOfActivity(RE1,S107,PWRWND,1,2029) 2.2180275 0"
"22015 RateOfActivity(RE1,S108,PWRWND,1,2029) 2.301656 0"
"22016 RateOfActivity(RE1,S101,PWRWND,1,2030) 1.8686587 0"
"22017 RateOfActivity(RE1,S102,PWRWND,1,2030) 2.0943763 0"
"22018 RateOfActivity(RE1,S103,PWRWND,1,2030) 1.9224825 0"
"22019 RateOfActivity(RE1,S104,PWRWND,1,2030) 2.1485148 0"
"22020 RateOfActivity(RE1,S105,PWRWND,1,2030) 2.1321297 0"
"22021 RateOfActivity(RE1,S106,PWRWND,1,2030) 1.4632302 0"
"22022 RateOfActivity(RE1,S107,PWRWND,1,2030) 2.2180275 0"
"22023 RateOfActivity(RE1,S108,PWRWND,1,2030) 2.301656 0"
"22024 RateOfActivity(RE1,S101,PWRWND,1,2031) 1.8686587 0"
"22025 RateOfActivity(RE1,S102,PWRWND,1,2031) 2.0943763 0"
"22026 RateOfActivity(RE1,S103,PWRWND,1,2031) 1.9224825 0"
"22027 RateOfActivity(RE1,S104,PWRWND,1,2031) 2.1485148 0"
"22028 RateOfActivity(RE1,S105,PWRWND,1,2031) 2.1321297 0"
"22029 RateOfActivity(RE1,S106,PWRWND,1,2031) 1.4632302 0"
"22030 RateOfActivity(RE1,S107,PWRWND,1,2031) 2.2180275 0"
"22031 RateOfActivity(RE1,S108,PWRWND,1,2031) 2.301656 0"
"22032 RateOfActivity(RE1,S101,PWRWND,1,2032) 1.8686587 0"
"22033 RateOfActivity(RE1,S102,PWRWND,1,2032) 2.0943763 0"
"22034 RateOfActivity(RE1,S103,PWRWND,1,2032) 1.9224825 0"
"22035 RateOfActivity(RE1,S104,PWRWND,1,2032) 2.1485148 0"
"22036 RateOfActivity(RE1,S105,PWRWND,1,2032) 2.1321297 0"
"22037 RateOfActivity(RE1,S106,PWRWND,1,2032) 1.4632302 0"
"22038 RateOfActivity(RE1,S107,PWRWND,1,2032) 2.2180275 0"
"22039 RateOfActivity(RE1,S108,PWRWND,1,2032) 2.301656 0"
"22040 RateOfActivity(RE1,S101,PWRWND,1,2033) 1.8686587 0"
"22041 RateOfActivity(RE1,S102,PWRWND,1,2033) 2.0943763 0"
"22042 RateOfActivity(RE1,S103,PWRWND,1,2033) 1.9224825 0"
"22043 RateOfActivity(RE1,S104,PWRWND,1,2033) 2.1485148 0"
"22044 RateOfActivity(RE1,S105,PWRWND,1,2033) 2.1321297 0"
"22045 RateOfActivity(RE1,S106,PWRWND,1,2033) 1.4632302 0"
"22046 RateOfActivity(RE1,S107,PWRWND,1,2033) 2.2180275 0"
"22047 RateOfActivity(RE1,S108,PWRWND,1,2033) 2.301656 0"
"22048 RateOfActivity(RE1,S101,PWRWND,1,2034) 1.8686587 0"
"22049 RateOfActivity(RE1,S102,PWRWND,1,2034) 2.0943763 0"
"22050 RateOfActivity(RE1,S103,PWRWND,1,2034) 1.9224825 0"
"22051 RateOfActivity(RE1,S104,PWRWND,1,2034) 2.1485148 0"
"22052 RateOfActivity(RE1,S105,PWRWND,1,2034) 2.1321297 0"
"22053 RateOfActivity(RE1,S106,PWRWND,1,2034) 1.4632302 0"
"22054 RateOfActivity(RE1,S107,PWRWND,1,2034) 2.2180275 0"
"22055 RateOfActivity(RE1,S108,PWRWND,1,2034) 2.301656 0"
"22056 RateOfActivity(RE1,S101,PWRWND,1,2035) 5.0399415 0"
"22057 RateOfActivity(RE1,S102,PWRWND,1,2035) 5.6487225 0"
"22058 RateOfActivity(RE1,S103,PWRWND,1,2035) 5.1851092 0"
"22059 RateOfActivity(RE1,S104,PWRWND,1,2035) 5.7947389 0"
"22060 RateOfActivity(RE1,S105,PWRWND,1,2035) 5.7505468 0"
"22061 RateOfActivity(RE1,S106,PWRWND,1,2035) 3.9464643 0"
"22062 RateOfActivity(RE1,S107,PWRWND,1,2035) 5.9822208 0"
"22063 RateOfActivity(RE1,S108,PWRWND,1,2035) 6.2077746 0"
"22064 RateOfActivity(RE1,S101,PWRWND,1,2036) 5.0399415 0"
"22065 RateOfActivity(RE1,S102,PWRWND,1,2036) 5.6487225 0"
"22066 RateOfActivity(RE1,S103,PWRWND,1,2036) 5.1851092 0"
"22067 RateOfActivity(RE1,S104,PWRWND,1,2036) 5.7947389 0"
"22068 RateOfActivity(RE1,S105,PWRWND,1,2036) 5.7505468 0"
"22069 RateOfActivity(RE1,S106,PWRWND,1,2036) 3.9464643 0"
"22070 RateOfActivity(RE1,S107,PWRWND,1,2036) 5.9822208 0"
"22071 RateOfActivity(RE1,S108,PWRWND,1,2036) 6.2077746 0"
"22072 RateOfActivity(RE1,S101,PWRWND,1,2037) 9.1151816 0"
"22073 RateOfActivity(RE1,S102,PWRWND,1,2037) 10.216216 0"
"22074 RateOfActivity(RE1,S103,PWRWND,1,2037) 9.3777301 0"
"22075 RateOfActivity(RE1,S104,PWRWND,1,2037) 10.4803 0"
"22076 RateOfActivity(RE1,S105,PWRWND,1,2037) 10.400374 0"
"22077 RateOfActivity(RE1,S106,PWRWND,1,2037) 7.137531 0"
"22078 RateOfActivity(RE1,S107,PWRWND,1,2037) 10.819377 0"
"22079 RateOfActivity(RE1,S108,PWRWND,1,2037) 11.227311 0"
"22080 RateOfActivity(RE1,S101,PWRWND,1,2038) 15.241913 0"
"22081 RateOfActivity(RE1,S102,PWRWND,1,2038) 17.083003 0"
"22082 RateOfActivity(RE1,S103,PWRWND,1,2038) 15.680932 0"
"22083 RateOfActivity(RE1,S104,PWRWND,1,2038) 17.524589 0"
"22084 RateOfActivity(RE1,S105,PWRWND,1,2038) 17.390943 0"
"22085 RateOfActivity(RE1,S106,PWRWND,1,2038) 11.934993 0"
"22086 RateOfActivity(RE1,S107,PWRWND,1,2038) 18.091577 0"
"22087 RateOfActivity(RE1,S108,PWRWND,1,2038) 18.773702 0"
"22088 RateOfActivity(RE1,S101,PWRWND,1,2039) 15.241913 0"
"22089 RateOfActivity(RE1,S102,PWRWND,1,2039) 17.083003 0"
"22090 RateOfActivity(RE1,S103,PWRWND,1,2039) 15.680932 0"
"22091 RateOfActivity(RE1,S104,PWRWND,1,2039) 17.524589 0"
"22092 RateOfActivity(RE1,S105,PWRWND,1,2039) 17.390943 0"
"22093 RateOfActivity(RE1,S106,PWRWND,1,2039) 11.934993 0"
"22094 RateOfActivity(RE1,S107,PWRWND,1,2039) 18.091577 0"
"22095 RateOfActivity(RE1,S108,PWRWND,1,2039) 18.773702 0"
"22096 RateOfActivity(RE1,S101,PWRWND,1,2040) 27.812697 0"
"22097 RateOfActivity(RE1,S102,PWRWND,1,2040) 31.172228 0"
"22098 RateOfActivity(RE1,S103,PWRWND,1,2040) 28.613798 0"
"22099 RateOfActivity(RE1,S104,PWRWND,1,2040) 31.978013 0"
"22100 RateOfActivity(RE1,S105,PWRWND,1,2040) 31.734141 0"
"22101 RateOfActivity(RE1,S106,PWRWND,1,2040) 21.778391 0"
"22102 RateOfActivity(RE1,S107,PWRWND,1,2040) 33.012624 0"
"22103 RateOfActivity(RE1,S108,PWRWND,1,2040) 34.257333 0"
"22104 RateOfActivity(RE1,S101,PWRWND,1,2041) 28.430825 0"
"22105 RateOfActivity(RE1,S102,PWRWND,1,2041) 31.865021 0"
"22106 RateOfActivity(RE1,S103,PWRWND,1,2041) 29.249731 0"
"22107 RateOfActivity(RE1,S104,PWRWND,1,2041) 32.688715 0"
"22108 RateOfActivity(RE1,S105,PWRWND,1,2041) 32.439423 0"
"22109 RateOfActivity(RE1,S106,PWRWND,1,2041) 22.262409 0"
"22110 RateOfActivity(RE1,S107,PWRWND,1,2041) 33.746319 0"
"22111 RateOfActivity(RE1,S108,PWRWND,1,2041) 35.018691 0"
"22112 RateOfActivity(RE1,S101,PWRWND,1,2042) 29.083664 0"
"22113 RateOfActivity(RE1,S102,PWRWND,1,2042) 32.596716 0"
"22114 RateOfActivity(RE1,S103,PWRWND,1,2042) 29.921373 0"
"22115 RateOfActivity(RE1,S104,PWRWND,1,2042) 33.439324 0"
"22116 RateOfActivity(RE1,S105,PWRWND,1,2042) 33.184307 0"
"22117 RateOfActivity(RE1,S106,PWRWND,1,2042) 22.773606 0"
"22118 RateOfActivity(RE1,S107,PWRWND,1,2042) 34.521214 0"
"22119 RateOfActivity(RE1,S108,PWRWND,1,2042) 35.822802 0"
"22120 RateOfActivity(RE1,S101,PWRWND,1,2043) 29.330407 0"
"22121 RateOfActivity(RE1,S102,PWRWND,1,2043) 32.873265 0"
"22122 RateOfActivity(RE1,S103,PWRWND,1,2043) 30.175224 0"
"22123 RateOfActivity(RE1,S104,PWRWND,1,2043) 33.723021 0"
"22124 RateOfActivity(RE1,S105,PWRWND,1,2043) 33.465841 0"
"22125 RateOfActivity(RE1,S106,PWRWND,1,2043) 22.966815 0"
"22126 RateOfActivity(RE1,S107,PWRWND,1,2043) 34.814089 0"
"22127 RateOfActivity(RE1,S108,PWRWND,1,2043) 36.12672 0"
"22128 RateOfActivity(RE1,S101,PWRWND,1,2044) 29.330407 0"
"22129 RateOfActivity(RE1,S102,PWRWND,1,2044) 32.873265 0"
"22130 RateOfActivity(RE1,S103,PWRWND,1,2044) 30.175224 0"
"22131 RateOfActivity(RE1,S104,PWRWND,1,2044) 33.723021 0"
"22132 RateOfActivity(RE1,S105,PWRWND,1,2044) 33.465841 0"
"22133 RateOfActivity(RE1,S106,PWRWND,1,2044) 22.966815 0"
"22134 RateOfActivity(RE1,S107,PWRWND,1,2044) 34.814089 0"
"22135 RateOfActivity(RE1,S108,PWRWND,1,2044) 36.12672 0"
"22136 RateOfActivity(RE1,S101,PWRWND,1,2045) 29.330407 0"
"22137 RateOfActivity(RE1,S102,PWRWND,1,2045) 32.873265 0"
"22138 RateOfActivity(RE1,S103,PWRWND,1,2045) 30.175224 0"
"22139 RateOfActivity(RE1,S104,PWRWND,1,2045) 33.723021 0"
"22140 RateOfActivity(RE1,S105,PWRWND,1,2045) 33.465841 0"
"22141 RateOfActivity(RE1,S106,PWRWND,1,2045) 22.966815 0"
"22142 RateOfActivity(RE1,S107,PWRWND,1,2045) 34.814089 0"
"22143 RateOfActivity(RE1,S108,PWRWND,1,2045) 36.12672 0"
"22144 RateOfActivity(RE1,S101,PWRWND,1,2046) 29.330407 0"
"22145 RateOfActivity(RE1,S102,PWRWND,1,2046) 32.873265 0"
"22146 RateOfActivity(RE1,S103,PWRWND,1,2046) 30.175224 0"
"22147 RateOfActivity(RE1,S104,PWRWND,1,2046) 33.723021 0"
"22148 RateOfActivity(RE1,S105,PWRWND,1,2046) 33.465841 0"
"22149 RateOfActivity(RE1,S106,PWRWND,1,2046) 22.966815 0"
"22150 RateOfActivity(RE1,S107,PWRWND,1,2046) 34.814089 0"
"22151 RateOfActivity(RE1,S108,PWRWND,1,2046) 36.12672 0"
"22152 RateOfActivity(RE1,S101,PWRWND,1,2047) 31.013568 0"
"22153 RateOfActivity(RE1,S102,PWRWND,1,2047) 34.759736 0"
"22154 RateOfActivity(RE1,S103,PWRWND,1,2047) 31.906865 0"
"22155 RateOfActivity(RE1,S104,PWRWND,1,2047) 35.658256 0"
"22156 RateOfActivity(RE1,S105,PWRWND,1,2047) 35.386318 0"
"22157 RateOfActivity(RE1,S106,PWRWND,1,2047) 24.284793 0"
"22158 RateOfActivity(RE1,S107,PWRWND,1,2047) 36.811937 0"
"22159 RateOfActivity(RE1,S108,PWRWND,1,2047) 38.199895 0"
"22160 RateOfActivity(RE1,S101,PWRWND,1,2048) 32.790858 0"
"22161 RateOfActivity(RE1,S102,PWRWND,1,2048) 36.751708 0"
"22162 RateOfActivity(RE1,S103,PWRWND,1,2048) 33.735348 0"
"22163 RateOfActivity(RE1,S104,PWRWND,1,2048) 37.70172 0"
"22164 RateOfActivity(RE1,S105,PWRWND,1,2048) 37.414197 0"
"22165 RateOfActivity(RE1,S106,PWRWND,1,2048) 25.676479 0"
"22166 RateOfActivity(RE1,S107,PWRWND,1,2048) 38.921514 0"
"22167 RateOfActivity(RE1,S108,PWRWND,1,2048) 40.389012 0"
"22168 RateOfActivity(RE1,S101,PWRWND,1,2049) 34.667538 0"
"22169 RateOfActivity(RE1,S102,PWRWND,1,2049) 38.855074 0"
"22170 RateOfActivity(RE1,S103,PWRWND,1,2049) 35.666082 0"
"22171 RateOfActivity(RE1,S104,PWRWND,1,2049) 39.859457 0"
"22172 RateOfActivity(RE1,S105,PWRWND,1,2049) 39.555479 0"
"22173 RateOfActivity(RE1,S106,PWRWND,1,2049) 27.14599 0"
"22174 RateOfActivity(RE1,S107,PWRWND,1,2049) 41.149062 0"
"22175 RateOfActivity(RE1,S108,PWRWND,1,2049) 42.700547 0"
"22176 RateOfActivity(RE1,S101,PWRWND,1,2050) 36.64915 0"
"22177 RateOfActivity(RE1,S102,PWRWND,1,2050) 41.076048 0"
"22178 RateOfActivity(RE1,S103,PWRWND,1,2050) 37.704772 0"
"22179 RateOfActivity(RE1,S104,PWRWND,1,2050) 42.137842 0"
"22180 RateOfActivity(RE1,S105,PWRWND,1,2050) 41.816488 0"
"22181 RateOfActivity(RE1,S106,PWRWND,1,2050) 28.697667 0"
"22182 RateOfActivity(RE1,S107,PWRWND,1,2050) 43.501162 0"
"22183 RateOfActivity(RE1,S108,PWRWND,1,2050) 45.14133 0"
"22184 RateOfActivity(RE1,S101,PWRWND,1,2051) 37.909024 0"
"22185 RateOfActivity(RE1,S102,PWRWND,1,2051) 42.488103 0"
"22186 RateOfActivity(RE1,S103,PWRWND,1,2051) 39.000934 0"
"22187 RateOfActivity(RE1,S104,PWRWND,1,2051) 43.586398 0"
"22188 RateOfActivity(RE1,S105,PWRWND,1,2051) 43.253997 0"
"22189 RateOfActivity(RE1,S106,PWRWND,1,2051) 29.684196 0"
"22190 RateOfActivity(RE1,S107,PWRWND,1,2051) 44.996584 0"
"22191 RateOfActivity(RE1,S108,PWRWND,1,2051) 46.693136 0"
"22192 RateOfActivity(RE1,S101,PWRWND,1,2052) 39.211041 0"
"22193 RateOfActivity(RE1,S102,PWRWND,1,2052) 43.947392 0"
"22194 RateOfActivity(RE1,S103,PWRWND,1,2052) 40.340453 0"
"22195 RateOfActivity(RE1,S104,PWRWND,1,2052) 45.083409 0"
"22196 RateOfActivity(RE1,S105,PWRWND,1,2052) 44.739592 0"
"22197 RateOfActivity(RE1,S106,PWRWND,1,2052) 30.703724 0"
"22198 RateOfActivity(RE1,S107,PWRWND,1,2052) 46.542029 0"
"22199 RateOfActivity(RE1,S108,PWRWND,1,2052) 48.29685 0"
"22200 RateOfActivity(RE1,S101,PWRWND,1,2053) 40.556611 0"
"22201 RateOfActivity(RE1,S102,PWRWND,1,2053) 45.455496 0"
"22202 RateOfActivity(RE1,S103,PWRWND,1,2053) 41.724781 0"
"22203 RateOfActivity(RE1,S104,PWRWND,1,2053) 46.630496 0"
"22204 RateOfActivity(RE1,S105,PWRWND,1,2053) 46.27488 0"
"22205 RateOfActivity(RE1,S106,PWRWND,1,2053) 31.757356 0"
"22206 RateOfActivity(RE1,S107,PWRWND,1,2053) 48.13917 0"
"22207 RateOfActivity(RE1,S108,PWRWND,1,2053) 49.95421 0"
"22208 RateOfActivity(RE1,S101,PWRWND,1,2054) 41.2794 0"
"22209 RateOfActivity(RE1,S102,PWRWND,1,2054) 46.265591 0"
"22210 RateOfActivity(RE1,S103,PWRWND,1,2054) 42.468388 0"
"22211 RateOfActivity(RE1,S104,PWRWND,1,2054) 47.461531 0"
"22212 RateOfActivity(RE1,S105,PWRWND,1,2054) 47.099578 0"
"22213 RateOfActivity(RE1,S106,PWRWND,1,2054) 32.323327 0"
"22214 RateOfActivity(RE1,S107,PWRWND,1,2054) 48.997093 0"
"22215 RateOfActivity(RE1,S108,PWRWND,1,2054) 50.84448 0"
"22216 RateOfActivity(RE1,S101,PWRWND,1,2055) 42.026306 0"
"22217 RateOfActivity(RE1,S102,PWRWND,1,2055) 47.102717 0"
"22218 RateOfActivity(RE1,S103,PWRWND,1,2055) 43.236808 0"
"22219 RateOfActivity(RE1,S104,PWRWND,1,2055) 48.320297 0"
